4747	87387	1
11868	14158	1
21249	21620	1
14343	45753	1
7611	82954	1
68091	17952	1
44030	73354	1
40354	5886	1
19437	9094	1
65150	6073	1
11466	45237	1
12478	1572	1
25335	45738	1
44381	13195	1
37113	30243	1
39984	25348	1
41095	12565	1
3170	25348	1
17319	44583	1
101221	6915	1
12424	27677	1
59639	47801	1
16367	103639	1
13753	11715	1
12565	106365	1
5381	59639	1
8169	13602	1
11715	34322	1
7491	66120	1
28288	7038	1
14083	4497	1
8754	19437	1
102272	15552	1
52432	26146	1
14534	16928	1
18464	13670	1
97920	51492	1
4747	97492	1
21455	29379	1
14011	41332	1
19925	25994	1
22798	103012	1
5640	37428	1
7038	14446	1
97785	16928	1
95073	37823	1
13522	10652	1
36314	2708	1
14692	7383	1
39841	102364	1
18980	27971	1
102272	13499	1
13943	13908	1
20847	10452	1
17525	21094	1
39886	25431	1
10351	2208	1
13622	25348	1
11019	25779	1
14498	98945	1
27183	41398	1
44030	6966	1
3217	5640	1
7266	13670	1
12771	24149	1
5254	105409	1
38763	65150	1
67143	39984	1
9702	38636	1
26850	12679	1
99640	20286	1
101979	8901	1
26479	17489	1
20971	38483	1
12704	22424	1
59358	97920	1
20877	55396	1
14317	45237	1
4700	9702	1
59538	15747	1
59639	21903	1
10095	103525	1
14385	23348	1
38204	20133	1
17761	3560	1
3515	36782	1
74540	13943	1
20286	7906	1
24805	59639	1
52432	15432	1
71480	8901	1
2708	19500	1
40164	13989	1
27503	3611	1
110451	20614	1
39141	103282	1
68281	24805	1
8115	15175	1
15451	82954	1
106212	11798	1
50252	95488	1
14692	14158	1
8901	3139	1
27337	18847	1
70207	3690	1
17489	18074	1
68091	17988	1
6002	68437	1
39984	102707	1
38125	19611	1
55573	3092	1
13724	67143	1
2208	10897	1
59358	24075	1
5584	16121	1
25837	27299	1
93657	13704	1
31955	19611	1
8699	39091	1
16620	38529	1
32301	35963	1
55573	59824	1
19294	28358	1
10710	11546	1
5792	3390	1
30730	43942	1
12679	41030	1
94592	3275	1
13499	2414	1
100945	47769	1
11715	24386	1
11520	15175	1
28863	8901	1
13602	6966	1
25148	9674	1
13943	14235	1
59358	102346	1
103995	18092	1
21419	38794	1
59501	7313	1
15932	11019	1
24115	30693	1
69836	19996	1
11057	12460	1
1865	17887	1
25994	11546	1
6487	15539	1
4747	41599	1
6002	9602	1
10351	11715	1
20286	7925	1
13989	13622	1
39819	36361	1
97920	3515	1
10822	55573	1
14842	3217	1
37868	27299	1
47022	11686	1
1865	6941	1
12539	15747	1
25926	32173	1
11484	13499	1
11002	24386	1
17575	25779	1
11075	59639	1
15552	39527	1
5036	67519	1
13670	83096	1
27971	3611	1
41301	30730	1
13847	17489	1
10315	30693	1
80034	13943	1
80034	12258	1
38171	6174	1
47004	18074	1
27919	5036	1
32173	23276	1
39886	17818	1
45840	45627	1
24149	59726	1
12424	37791	1
56326	9702	1
14343	5036	1
91546	33871	1
102330	36010	1
98407	21823	1
15049	32119	1
103614	21094	1
68437	49892	1
22756	25536	1
3139	13567	1
9991	13499	1
5015	3275	1
44030	20614	1
25779	8699	1
34088	12864	1
30243	99855	1
13923	27299	1
13989	14253	1
51197	55573	1
3515	17525	1
18429	12565	1
8901	10841	1
18869	6463	1
41369	14385	1
55372	11151	1
12704	21075	1
10633	27789	1
18267	43826	1
13753	3611	1
20309	35633	1
6860	19113	1
7491	5036	1
2868	14385	1
1715	39527	1
5640	7465	1
68553	5640	1
11466	71654	1
23276	99593	1
13642	26353	1
15156	98071	1
5036	10529	1
17796	77406	1
11546	68281	1
2708	10059	1
5214	54234	1
5015	21020	1
27789	78948	1
42056	100584	1
2745	10731	1
10897	12539	1
15413	4497	1
8825	38763	1
56109	23348	1
44030	95588	1
12704	7491	1
17258	103792	1
36623	97031	1
8169	25148	1
11151	71131	1
39555	4772	1
17761	103792	1
11099	14904	1
39808	17952	1
45738	30730	1
56566	19611	1
71654	96848	1
36024	8216	1
9702	50421	1
12224	19437	1
5254	28358	1
85519	25348	1
10452	25926	1
11466	36782	1
15880	9830	1
29025	20595	1
12442	25536	1
38204	44682	1
37113	103214	1
5036	18267	1
24805	44682	1
18092	3650	1
25994	11377	1
5886	20847	1
9868	43960	1
50143	4423	1
103448	5148	1
10036	37823	1
51492	16711	1
17796	41061	1
9786	12565	1
9012	11433	1
6966	14577	1
8115	18007	1
17861	10897	1
97492	11002	1
17525	8186	1
12348	40164	1
10452	12565	1
13584	20755	1
39555	9653	1
34978	46738	1
18826	12478	1
13567	13642	1
3690	41250	1
23348	99855	1
17761	41232	1
26228	11546	1
25536	7518	1
101899	10951	1
29483	39362	1
9702	8064	1
19000	51836	1
27503	43517	1
15137	15137	1
13989	6487	1
13584	3433	1
15583	13753	1
27105	94324	1
27677	59538	1
17887	14253	1
95205	15032	1
8921	7721	1
34251	17004	1
94724	4879	1
11754	12960	1
39819	39819	1
44594	7491	1
52058	3877	1
19000	21061	1
51618	26815	1
9702	15214	1
37113	31397	1
13642	17818	1
1267	13567	1
61396	19000	1
37454	5254	1
106388	27183	1
59376	12096	1
31598	25926	1
12960	13704	1
10951	14343	1
94896	10670	1
13642	15413	1
7544	4497	1
5381	11447	1
9312	39984	1
7925	22774	1
41061	4747	1
5848	29025	1
29117	99216	1
85619	38613	1
3305	17837	1
15230	18092	1
81878	14253	1
11686	102623	1
41301	36382	1
40128	36782	1
96715	25431	1
59824	11686	1
53486	23276	1
18031	9576	1
12348	80034	1
68281	17025	1
101342	12565	1
5742	13724	1
97920	32800	1
101979	9971	1
15049	103792	1
32800	24207	1
17761	11645	1
99320	13622	1
15049	8115	1
11520	39819	1
25536	44370	1
15650	9830	1
13030	24075	1
99320	37428	1
99562	12539	1
41232	52432	1
3515	103487	1
7491	105716	1
13724	11117	1
7107	105956	1
15250	19155	1
37513	25348	1
25681	55887	1
6645	102733	1
57512	39555	1
24075	55573	1
6645	1715	1
8551	45753	1
39637	15932	1
29379	8115	1
63888	6383	1
39141	101757	1
93765	8901	1
19611	32252	1
5848	15413	1
7038	10508	1
11415	59501	1
4497	18267	1
10692	6487	1
19394	14904	1
98945	17952	1
44014	43960	1
11306	11754	1
39555	6645	1
32336	14498	1
1572	48163	1
99320	14296	1
37721	36361	1
10122	4497	1
19500	17340	1
25148	21094	1
96627	7491	1
76035	21862	1
25348	97155	1
39382	37223	1
30730	8981	1
14601	59639	1
68894	17907	1
105877	37113	1
55573	34615	1
96715	18847	1
12619	13670	1
87387	18847	1
100258	22528	1
91694	5192	1
13923	5977	1
101853	35227	1
70009	17143	1
10479	97492	1
14253	11868	1
37563	81878	1
45753	4497	1
4201	15485	1
25335	94896	1
93657	11075	1
8186	35963	1
105687	37823	1
9312	17907	1
16001	16121	1
26353	9060	1
106212	37823	1
25994	13417	1
2745	21020	1
44757	28358	1
7063	7038	1
25201	97845	1
8169	11075	1
10059	37791	1
1572	104052	1
24805	39141	1
24386	24386	1
4822	24207	1
71969	15137	1
97031	55573	1
102623	8098	1
96487	9602	1
6383	13622	1
39886	17457	1
18329	91562	1
95588	39141	1
12116	38613	1
30787	36782	1
10411	35963	1
87387	11887	1
20780	16140	1
24658	4497	1
57096	26479	1
96262	16711	1
26370	16928	1
102757	24149	1
12539	15552	1
18267	50421	1
104533	13943	1
72487	91776	1
13499	17907	1
94896	45627	1
6576	5662	1
67143	25536	1
22159	12771	1
38385	69836	1
72764	6966	1
15432	7594	1
102623	15214	1
12815	39555	1
41332	13642	1
81878	14577	1
78985	13602	1
21789	17796	1
6383	20780	1
18329	23875	1
105102	75071	1
37454	4497	1
25926	15230	1
28510	11546	1
36107	37823	1
14100	8981	1
70207	3877	1
71983	15214	1
19091	36440	1
8098	20834	1
2708	38271	1
35472	14253	1
16256	18826	1
106455	2414	1
21455	11520	1
37428	6073	1
4497	3358	1
8676	37823	1
12565	98841	1
3515	102623	1
2745	17004	1
26479	36782	1
9012	12539	1
51514	38877	1
14978	16045	1
14253	19500	1
28288	13195	1
19500	37513	1
39235	20834	1
17588	25431	1
25779	39808	1
63590	49892	1
11228	47860	1
11546	7016	1
8901	32173	1
81878	7134	1
20971	14135	1
15032	44229	1
39808	34978	1
102272	26246	1
39334	7016	1
101979	5886	1
11117	14296	1
13789	38613	1
9810	42302	1
21455	72487	1
36470	38782	1
55573	30243	1
11002	7313	1
7721	35893	1
39637	15583	1
9971	25348	1
15747	9702	1
102623	13923	1
6941	7994	1
11228	10982	1
56566	6860	1
98653	17004	1
96080	15859	1
80034	57096	1
68091	19000	1
71131	5507	1
7266	13602	1
24115	17474	1
3650	97155	1
25536	106212	1
8323	7038	1
18826	36910	1
17209	9346	1
32800	13337	1
7113	4772	1
17380	41301	1
17887	18464	1
20675	29483	1
11941	8797	1
7544	5848	1
39653	59501	1
4553	5254	1
38763	71969	1
56489	20614	1
97663	11715	1
39819	97845	1
12795	12460	1
13584	26370	1
32252	97920	1
7642	15064	1
6645	17380	1
87305	15432	1
30933	12679	1
39866	12679	1
56045	5886	1
73354	8921	1
24115	13989	1
3275	15770	1
44358	12864	1
12499	18381	1
15137	61901	1
25348	14253	1
65150	13642	1
9602	34322	1
17415	18329	1
24974	24115	1
71969	9576	1
11546	13923	1
11075	97663	1
25994	24896	1
23875	17907	1
10095	14385	1
19871	38171	1
5640	101899	1
19500	100820	1
17227	43853	1
32252	15432	1
36010	14904	1
10731	3690	1
37428	17796	1
39141	96627	1
45840	34944	1
95488	11546	1
25348	10095	1
5886	14059	1
25393	4497	1
14158	19583	1
1464	17605	1
17059	13967	1
10915	24974	1
8098	62911	1
38171	94026	1
51740	36010	1
100561	11686	1
19500	24075	1
7107	16045	1
99444	5036	1
26246	12889	1
11002	13753	1
15539	10479	1
17415	51740	1
67143	34978	1
2768	100820	1
17166	11868	1
17558	7925	1
51836	59893	1
18074	33103	1
7295	12052	1
77524	1811	1
39637	25536	1
101342	5640	1
21843	98945	1
25536	8216	1
26353	68876	1
52040	30730	1
12499	41232	1
25994	21493	1
16367	15103	1
10250	47860	1
57512	12565	1
37428	87387	1
56566	45753	1
12834	85519	1
10897	17605	1
30730	8064	1
45738	13642	1
24354	91591	1
2414	20342	1
1715	39841	1
12889	5254	1
94026	5662	1
11622	22585	1
11686	70973	1
20780	14824	1
99678	13789	1
1715	18329	1
11520	14135	1
36470	6860	1
10479	17380	1
29117	6353	1
7544	12052	1
39819	100584	1
25431	97845	1
6860	22585	1
97155	16928	1
12406	16874	1
13195	9914	1
44757	3611	1
32800	49892	1
12116	16743	1
2208	14692	1
5848	20780	1
37454	14253	1
11002	98407	1
10036	19394	1
18051	59376	1
23992	13284	1
47336	5662	1
41128	18381	1
41279	5662	1
18980	41250	1
24115	8863	1
39555	106431	1
106388	34251	1
16620	63141	1
13873	16874	1
16620	94724	1
11228	5848	1
102346	21493	1
104075	11715	1
2708	40354	1
68437	13522	1
72764	21903	1
5148	45738	1
25536	17605	1
21620	15432	1
4747	18464	1
18051	57358	1
18826	48146	1
3275	17258	1
18092	105716	1
14158	8901	1
38763	3807	1
20342	11520	1
13522	44583	1
14385	14637	1
33871	11868	1
41204	13967	1
25431	103165	1
7107	29117	1
9830	43517	1
32252	4201	1
13499	95073	1
29483	7721	1
11546	59726	1
19437	15230	1
41315	24783	1
25779	17340	1
4497	56566	1
103027	9830	1
14904	18051	1
79625	13622	1
93847	10915	1
6915	38613	1
3877	37471	1
21342	39819	1
92187	19611	1
31955	16928	1
11686	5685	1
37513	98766	1
9312	27919	1
15015	23033	1
45237	10897	1
53858	68449	1
19000	31172	1
78948	28709	1
4724	23033	1
100561	5036	1
34944	13943	1
17319	11306	1
39653	14805	1
28358	24075	1
1865	54154	1
4879	97736	1
4013	3305	1
77861	23276	1
38763	97155	1
17227	13847	1
68449	4497	1
1267	12815	1
18074	104481	1
10570	43826	1
10897	15650	1
8863	7544	1
25583	5192	1
97663	25348	1
24149	68281	1
11715	103639	1
16170	25926	1
9971	11819	1
16312	18826	1
5036	103614	1
11941	23460	1
7544	91591	1
37513	25431	1
11039	16045	1
12889	3139	1
71138	7038	1
11686	34615	1
96080	11686	1
104481	3275	1
16045	11019	1
31397	11019	1
21862	14498	1
100584	17227	1
19417	6645	1
104052	28051	1
37113	99444	1
17166	18522	1
39637	103214	1
69206	17887	1
4497	49892	1
5423	26479	1
20614	70973	1
15913	8098	1
38794	2989	1
21903	11546	1
44478	27105	1
59358	59376	1
9936	18381	1
53486	16928	1
6576	11394	1
37290	15064	1
17558	12116	1
103487	11645	1
8981	56045	1
101342	14577	1
22466	12518	1
61396	15413	1
20755	6073	1
99395	5640	1
3611	27745	1
24840	6487	1
29117	23875	1
105716	11039	1
2208	92113	1
25994	20847	1
4553	7134	1
5254	42344	1
22585	41111	1
34978	71983	1
96627	18074	1
38483	44370	1
10897	44583	1
3690	24974	1
28358	39091	1
19871	12052	1
37113	21359	1
7038	41232	1
36440	6645	1
99790	14577	1
11754	2505	1
19155	38794	1
74548	17796	1
44030	14343	1
17227	16121	1
103200	21862	1
11686	14472	1
40140	44030	1
11686	29117	1
7465	26479	1
95588	25994	1
11686	97031	1
71480	22585	1
21265	1267	1
7038	14422	1
94896	59376	1
22756	15413	1
11075	16224	1
19219	12795	1
103487	1865	1
1572	12424	1
20877	50143	1
11715	26370	1
27919	13602	1
73931	29117	1
12478	2414	1
12317	11686	1
77343	104557	1
43492	7491	1
13670	104481	1
29379	9293	1
13753	34615	1
11002	11433	1
27677	43942	1
72764	20732	1
38613	8551	1
98894	25926	1
20940	10670	1
24783	4222	1
38763	43517	1
34251	80034	1
16001	7038	1
25348	4747	1
20614	97168	1
5977	2834	1
8981	82954	1
8115	9346	1
82954	52058	1
34978	9786	1
49892	25148	1
65150	29117	1
51514	44478	1
27503	8720	1
17761	59538	1
12704	51618	1
43826	50252	1
13724	72487	1
11941	14692	1
59358	14385	1
27503	19500	1
103214	29117	1
7925	10250	1
38916	33961	1
3305	68424	1
14996	6353	1
5848	55573	1
6645	25379	1
12704	10982	1
20971	39653	1
99482	11546	1
45840	18559	1
72764	37823	1
17952	25431	1
91591	16928	1
26745	11075	1
28709	18114	1
5254	21620	1
26898	105336	1
20940	2505	1
36782	39334	1
11520	40128	1
25536	96789	1
19000	55887	1
21094	51618	1
5528	60225	1
71983	27919	1
51492	12704	1
9653	14343	1
98894	10479	1
68876	25994	1
8863	49892	1
74548	25681	1
71138	20940	1
26093	43853	1
45535	6732	1
13989	16928	1
97708	25994	1
25536	76035	1
39141	68606	1
2834	10596	1
26479	25583	1
28288	81878	1
39984	51422	1
18267	18381	1
9012	10897	1
17761	95205	1
19583	14842	1
41250	41128	1
5423	16874	1
17761	3515	1
17319	68515	1
98237	16928	1
7266	3515	1
14135	9971	1
35963	101221	1
85619	2208	1
14135	68449	1
45840	25148	1
17227	11546	1
15451	14385	1
13923	40164	1
59358	49892	1
99790	11075	1
16620	20940	1
6966	10095	1
49892	13753	1
55573	36024	1
22424	7544	1
10596	5742	1
101568	53858	1
12889	17761	1
39984	11099	1
12565	110451	1
52916	52432	1
48163	25431	1
59376	28358	1
32252	95488	1
4553	11686	1
9953	11546	1
30933	11433	1
14842	3587	1
37928	11868	1
28358	17004	1
44133	5507	1
20286	31249	1
7107	100037	1
7465	49892	1
17796	11075	1
13704	12499	1
12204	25335	1
24354	66120	1
7465	11228	1
2834	3410	1
13602	101979	1
57389	15932	1
39886	16874	1
12499	27677	1
41315	8901	1
98945	14472	1
93657	14842	1
13522	6487	1
13642	9125	1
14904	102757	1
20309	7906	1
14343	4789	1
10508	20614	1
35472	68740	1
15552	11546	1
82954	11075	1
7925	17525	1
15214	39984	1
13499	2505	1
15413	17907	1
25994	100750	1
19394	22424	1
19500	47057	1
100258	27105	1
43942	16928	1
5381	95219	1
60225	19791	1
13622	3275	1
27503	16825	1
1715	5507	1
3690	92097	1
38794	11075	1
102504	21620	1
11075	59022	1
3275	98006	1
21094	36782	1
11415	39527	1
54636	37823	1
9602	6860	1
24658	20940	1
19000	9125	1
14577	37373	1
20286	8981	1
27789	9631	1
25926	12317	1
3690	11622	1
73331	40128	1
55573	17796	1
59376	94868	1
39235	22528	1
18942	3587	1
13622	34322	1
5423	68281	1
9346	6645	1
17952	11520	1
26898	12889	1
17796	7038	1
17319	39362	1
15598	25431	1
91694	35852	1
55396	18007	1
9012	15598	1
14135	10878	1
30243	4423	1
21843	105409	1
98021	24149	1
106498	11686	1
12889	44030	1
23276	15485	1
7134	91776	1
39362	103639	1
25148	12258	1
96600	55573	1
31598	48375	1
3390	11941	1
8115	9181	1
98021	51492	1
53858	24149	1
8901	25348	1
13622	24386	1
105336	6645	1
3433	18051	1
25348	65150	1
38794	3807	1
44030	103282	1
8115	17209	1
48375	16045	1
1267	10570	1
25681	102733	1
14343	92113	1
10915	6134	1
11466	8921	1
10250	25348	1
15650	39808	1
57358	7544	1
12565	18368	1
99320	14135	1
6487	21903	1
7038	97901	1
8592	21249	1
22424	36470	1
40128	16027	1
8901	92243	1
17489	78985	1
39808	17818	1
12795	39290	1
2505	20309	1
10479	94868	1
98704	16743	1
18092	14135	1
25926	16620	1
40128	41369	1
81878	10951	1
35472	25536	1
4553	7594	1
7925	8720	1
17952	103141	1
14446	13923	1
91546	19611	1
1416	20402	1
57358	55573	1
13753	38782	1
11039	11151	1
11546	4497	1
70207	40372	1
36440	16711	1
15913	71654	1
14385	32800	1
43942	29117	1
10570	59376	1
19583	7038	1
5977	8115	1
29117	5584	1
23276	4931	1
11754	13622	1
22424	11546	1
12565	36623	1
2414	21743	1
7465	5036	1
97155	14842	1
13923	20877	1
10841	6487	1
12052	10692	1
6860	7747	1
14498	39984	1
9125	10897	1
59501	13704	1
18092	63888	1
25289	11798	1
5720	11868	1
37791	12258	1
8981	73331	1
14343	14534	1
47801	20342	1
29025	32173	1
40128	44682	1
25926	17505	1
77343	28863	1
34978	97920	1
59376	19155	1
17796	34088	1
22528	103841	1
106388	10508	1
17887	39819	1
44824	9868	1
97736	4553	1
6860	5015	1
13284	6732	1
18464	7491	1
105716	15156	1
8551	5036	1
17907	26277	1
13642	12406	1
19000	38529	1
45753	66120	1
9576	96789	1
14978	18114	1
5742	16312	1
7333	55573	1
7444	19155	1
25348	52040	1
82392	3433	1
14216	28709	1
11715	37373	1
15880	25431	1
68553	3275	1
68102	11075	1
52058	28626	1
26479	57711	1
74548	13943	1
71983	17952	1
14158	14343	1
105998	12704	1
95073	6487	1
23875	21342	1
12771	26479	1
2414	91776	1
106296	23992	1
32301	20989	1
18980	10315	1
11715	99292	1
22774	60225	1
23583	3587	1
19871	6402	1
36314	53858	1
6383	27745	1
25148	6073	1
96848	7994	1
16620	38016	1
99121	7038	1
91591	10250	1
28510	19275	1
6966	36470	1
15913	14385	1
40128	56045	1
23348	11798	1
59639	15103	1
40394	27503	1
6915	17525	1
44682	68091	1
30933	80598	1
14117	9242	1
35472	10122	1
11546	27183	1
38794	10897	1
10915	22682	1
18429	8186	1
17837	14842	1
19611	9242	1
48375	3877	1
8372	41250	1
59538	39141	1
79685	6553	1
17575	27919	1
82392	41111	1
12258	11075	1
12499	100534	1
98704	26479	1
23348	25148	1
51618	2414	1
32800	21419	1
7721	55887	1
66120	9293	1
13602	12258	1
7491	102707	1
37113	7721	1
6966	18092	1
101645	12679	1
10315	21620	1
80073	37791	1
23276	65150	1
20940	13522	1
16045	16711	1
100439	8186	1
39886	40914	1
36024	32301	1
30933	101221	1
102757	14996	1
41332	9971	1
22585	15913	1
34944	82954	1
11686	15747	1
39527	5423	1
8653	39527	1
68091	11415	1
25994	101006	1
25779	98894	1
3690	9896	1
93657	13670	1
14601	6966	1
11484	18092	1
41061	13670	1
14385	2745	1
15413	5792	1
4747	24149	1
100584	51740	1
14253	13584	1
20614	96262	1
15795	6576	1
6645	56326	1
45840	10670	1
5742	8392	1
25431	12424	1
51618	15747	1
7134	59376	1
98653	48375	1
18381	22743	1
13967	13622	1
101342	7544	1
26815	98704	1
3807	16045	1
39555	14100	1
45840	3092	1
27971	12679	1
1715	26246	1
8186	27677	1
5036	80930	1
28358	11228	1
44370	14842	1
12460	24149	1
59555	3139	1
3515	19500	1
6645	20614	1
10731	105336	1
13642	3217	1
7134	104481	1
40322	19611	1
17796	2414	1
14958	6645	1
21921	3139	1
15064	29483	1
71138	100643	1
74548	11715	1
9743	16045	1
14117	14692	1
30693	7925	1
18074	15156	1
12052	36146	1
21006	35963	1
11686	16928	1
30730	8825	1
17761	48375	1
14011	6966	1
23276	6553	1
68102	30730	1
10897	38204	1
17887	36361	1
25289	50252	1
1267	5148	1
7925	28863	1
9653	17227	1
20989	55639	1
78985	27919	1
23276	17575	1
105687	25926	1
21324	43900	1
8098	2414	1
14253	14343	1
5792	5036	1
32173	38483	1
24149	11546	1
40394	22466	1
52432	9346	1
36623	1464	1
21843	11484	1
21493	20286	1
12704	10059	1
48375	9702	1
96262	30243	1
16417	15747	1
12565	99827	1
6383	54234	1
15376	13642	1
4423	3139	1
15747	87387	1
36361	36010	1
10982	91747	1
11622	7994	1
13499	2208	1
51836	11075	1
14385	12619	1
16121	14904	1
10915	72334	1
25335	29025	1
26370	13622	1
12317	12565	1
98407	11484	1
3650	34251	1
4553	3275	1
12539	68281	1
15032	17415	1
9602	9914	1
13923	13704	1
9936	12565	1
11484	29117	1
10296	2708	1
18074	82954	1
26246	10897	1
94868	13642	1
21493	8846	1
3515	105336	1
39382	91694	1
11715	14472	1
37428	102272	1
5254	97736	1
25536	75552	1
100790	6860	1
9312	36440	1
98841	11686	1
13584	91591	1
8551	11484	1
8115	97979	1
17227	15413	1
53858	7611	1
51514	40068	1
92216	4497	1
35633	8797	1
29117	11099	1
41061	17952	1
20309	27403	1
13989	13642	1
31478	16743	1
5507	14618	1
99678	39555	1
3515	2989	1
39141	20675	1
106388	20309	1
12653	6487	1
23276	8825	1
10710	10479	1
11394	85619	1
91546	20286	1
17415	37113	1
24149	48375	1
98006	6073	1
30730	103282	1
33455	19996	1
39886	24354	1
30243	44824	1
40140	41204	1
43517	37868	1
17907	14135	1
24149	94324	1
55573	8676	1
43942	26353	1
55573	92187	1
4879	27228	1
12116	6966	1
97845	9293	1
21862	102297	1
20713	97920	1
17227	17227	1
18980	3275	1
34322	12460	1
32709	31201	1
39808	36623	1
13753	68281	1
31172	7038	1
27919	15120	1
26898	22774	1
24075	11546	1
14904	53824	1
59376	110451	1
14904	20614	1
10036	18585	1
3611	6860	1
17558	16121	1
7544	33148	1
32252	19394	1
20286	59501	1
39793	98567	1
9810	39984	1
20989	45840	1
72764	55639	1
36440	12864	1
23348	53824	1
41128	73354	1
25681	13670	1
18114	17988	1
39527	12704	1
25926	6966	1
18980	21020	1
16620	9380	1
13602	11754	1
44030	17861	1
8901	14059	1
20286	28709	1
14011	37868	1
11686	17674	1
6915	11306	1
17340	9312	1
13704	68515	1
18942	3690	1
1464	91735	1
69206	17952	1
38250	16808	1
8098	13724	1
41369	19611	1
12917	19257	1
55573	18585	1
13642	14560	1
16290	6383	1
55573	25536	1
31172	14385	1
14011	26093	1
17380	12704	1
11686	2208	1
22756	35963	1
44824	13584	1
17952	103200	1
24354	85619	1
7038	42344	1
102167	35472	1
55573	39417	1
15120	34944	1
100258	9346	1
36733	38916	1
4497	14842	1
18092	19583	1
51618	11019	1
26479	37428	1
17988	5015	1
103792	39808	1
11019	2989	1
2768	12348	1
59726	12795	1
29117	7994	1
85519	27789	1
28649	5036	1
20847	55573	1
44358	16620	1
15250	9576	1
13789	36440	1
45753	46738	1
11715	45753	1
50595	7465	1
67143	17796	1
16081	19500	1
15376	17887	1
20342	103200	1
39555	101221	1
7107	43960	1
29025	14710	1
57512	12864	1
12258	13704	1
14011	11117	1
17227	8699	1
6487	44824	1
72487	74548	1
13789	30787	1
42056	101994	1
44370	27299	1
5423	59538	1
15064	13195	1
14343	4013	1
45840	20834	1
17397	9012	1
65150	21843	1
4497	9220	1
21862	13642	1
26370	11075	1
27105	103165	1
96700	24386	1
6645	12116	1
19000	20971	1
51618	10479	1
59538	7491	1
11798	8981	1
7544	106388	1
13724	11715	1
81878	97920	1
68437	2834	1
94699	25348	1
5507	36361	1
57512	13195	1
2768	15451	1
99593	7038	1
17575	52058	1
44583	7313	1
17887	15963	1
18114	13522	1
29117	27919	1
73331	8921	1
36782	44682	1
44824	11754	1
12539	68553	1
40164	99395	1
105998	26479	1
12258	14787	1
59376	32252	1
5036	74081	1
31172	11546	1
92243	21094	1
